,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0004863,Alpha-1 adrenergic receptors,Humans,D25235,P35348,DB00243; DB00370; DB00433; DB00457; DB00477; DB00543; DB00598; DB00697; DB00841; DB00934; DB01151; DB06148; DB08922; DB09167; DB09194; DB09195; DB09203; DB09204; DB09286; DB13025,20
BE0001154,Inhibitor of nuclear factor kappa-B kinase subunit beta,Humans,AF029684,O14920,DB00244; DB00795; DB00945; DB00995; DB01169; DB06151; DB06521; DB12010,8
BE0001075,Myeloperoxidase,Humans,J02694,P05164,DB00244; DB00535; DB00583; DB01065; DB04821,5
BE0000020,D(1A) dopamine receptor,Humans,X55760,P21728,DB00246; DB00248; DB00334; DB00353; DB00363; DB00372; DB00397; DB00408; DB00420; DB00477; DB00502; DB00508; DB00543; DB00589; DB00623; DB00679; DB00714; DB00734; DB00777; DB00800; DB00805; DB00850; DB00875; DB00988; DB01038; DB01063; DB01186; DB01200; DB01224; DB01235; DB01238; DB01239; DB01267; DB01403; DB01608; DB01614; DB01621; DB01622; DB01623; DB01624; DB04946; DB05271; DB06216; DB09286; DB12093; DB12890; DB14185,47
BE0000145,D(1B) dopamine receptor,Humans,X58454,P21918,DB00246; DB00248; DB00334; DB00408; DB00477; DB00589; DB00714; DB00800; DB00988; DB01038; DB01186; DB01200; DB01224; DB01235; DB01238; DB01403; DB01624; DB05271; DB14185,19
BE0000451,5-hydroxytryptamine receptor 2A,Humans,S42168,P28223,DB00246; DB00247; DB00248; DB00321; DB00334; DB00363; DB00370; DB00408; DB00409; DB00420; DB00434; DB00458; DB00477; DB00502; DB00540; DB00543; DB00555; DB00574; DB00589; DB00604; DB00623; DB00656; DB00679; DB00696; DB00714; DB00715; DB00726; DB00734; DB00751; DB00777; DB00805; DB00843; DB00875; DB00924; DB00933; DB00934; DB01069; DB01079; DB01142; DB01149; DB01151; DB01186; DB01200; DB01224; DB01238; DB01239; DB01242; DB01267; DB01392; DB01403; DB01442; DB01454; DB01488; DB01537; DB01614; DB01618; DB01621; DB01622; DB01623; DB01624; DB04599; DB04842; DB04908; DB04946; DB05316; DB05492; DB06016; DB06077; DB06144; DB06148; DB06153; DB06216; DB06229; DB06288; DB06446; DB06512; DB08810; DB08815; DB08839; DB08922; DB08927; DB09061; DB09128; DB09167; DB09194; DB09195; DB09223; DB09225; DB09286; DB12163; DB12177; DB12465; DB12555; DB12693; DB13940; DB13948; DB14010; DB14011; DB14185,99
BE0000581,D(3) dopamine receptor,Humans,U32499,P35462,DB00246; DB00248; DB00268; DB00334; DB00363; DB00391; DB00408; DB00409; DB00413; DB00477; DB00502; DB00543; DB00589; DB00714; DB00734; DB00988; DB01100; DB01184; DB01186; DB01200; DB01224; DB01235; DB01238; DB01239; DB01267; DB01392; DB01403; DB04946; DB05271; DB06016; DB06148; DB06216; DB06288; DB06454; DB06477; DB09014; DB09207; DB09223; DB09286; DB09289; DB11274; DB12061; DB12478; DB13025; DB14185,45
BE0000389,D(4) dopamine receptor,Humans,L12398,P21917,DB00246; DB00248; DB00268; DB00334; DB00363; DB00372; DB00408; DB00409; DB00413; DB00420; DB00477; DB00543; DB00589; DB00714; DB00734; DB00777; DB00988; DB01186; DB01200; DB01224; DB01235; DB01238; DB01267; DB01403; DB04908; DB04946; DB05271; DB06216; DB06477; DB08922; DB09286; DB12061; DB14185,33
BE0000311,5-hydroxytryptamine receptor 3A,Humans,D49394,P46098,DB00246; DB00333; DB00334; DB00363; DB00377; DB00408; DB00543; DB00555; DB00604; DB00721; DB00726; DB00728; DB00757; DB00889; DB00904; DB00969; DB00988; DB01043; DB01156; DB01161; DB01199; DB01221; DB01224; DB01233; DB01238; DB04885; DB04917; DB05642; DB06204; DB06422; DB08839; DB09061; DB09068; DB09290; DB11699; DB14185,36
BE0000945,5-hydroxytryptamine receptor 6,Humans,L41147,P50406,DB00246; DB00321; DB00334; DB00363; DB00408; DB00458; DB00477; DB00540; DB00543; DB01142; DB01224; DB01238; DB01488; DB04829; DB04946; DB05993; DB06140; DB06144; DB06148; DB06216; DB09225; DB14185,22
BE0000289,Alpha-2A adrenergic receptor,Humans,M23533,P08913,DB00246; DB00248; DB00320; DB00321; DB00363; DB00368; DB00370; DB00408; DB00413; DB00449; DB00457; DB00484; DB00543; DB00555; DB00575; DB00589; DB00629; DB00633; DB00656; DB00668; DB00692; DB00696; DB00714; DB00726; DB00734; DB00751; DB00797; DB00800; DB00852; DB00865; DB00925; DB00935; DB00964; DB00968; DB01018; DB01136; DB01149; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB01403; DB01472; DB01577; DB01608; DB01624; DB04846; DB04855; DB04948; DB05492; DB06148; DB06153; DB06216; DB06229; DB06262; DB06623; DB06694; DB06711; DB08815; DB09242; DB09244; DB09286; DB11278; DB11738; DB14185,67
BE0000572,Alpha-2B adrenergic receptor,Humans,M34041,P18089,DB00246; DB00248; DB00292; DB00363; DB00368; DB00408; DB00457; DB00484; DB00575; DB00589; DB00629; DB00668; DB00696; DB00714; DB00726; DB00734; DB00797; DB00800; DB00925; DB00935; DB00964; DB01018; DB01136; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB01403; DB01577; DB04846; DB04855; DB05271; DB05461; DB05492; DB06148; DB06153; DB06216; DB06229; DB06262; DB06694; DB14185,43
BE0000342,Alpha-2C adrenergic receptor,Humans,J03853,P18825,DB00246; DB00248; DB00363; DB00368; DB00408; DB00484; DB00575; DB00589; DB00714; DB00734; DB00797; DB00800; DB00925; DB00935; DB01136; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB01403; DB01577; DB04846; DB04855; DB04946; DB05461; DB05492; DB06148; DB06153; DB06216; DB06229; DB06262; DB06694; DB08815; DB08838; DB09128; DB14185,38
BE0000405,Muscarinic acetylcholine receptor M4,Humans,M16405,P08173,DB00246; DB00334; DB00340; DB00342; DB00363; DB00376; DB00387; DB00408; DB00411; DB00420; DB00424; DB00458; DB00496; DB00540; DB00572; DB00622; DB00715; DB00725; DB00747; DB00767; DB00777; DB00809; DB00835; DB00934; DB01019; DB01036; DB01069; DB01085; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB01625; DB03128; DB06702; DB06787; DB08897; DB09076; DB09089; DB09167; DB11181; DB11235; DB12278; DB13581; DB14185,49
BE0000247,Muscarinic acetylcholine receptor M5,Humans,M80333,P08912,DB00246; DB00340; DB00342; DB00363; DB00376; DB00408; DB00420; DB00458; DB00483; DB00496; DB00540; DB00572; DB00622; DB00715; DB00725; DB00747; DB00767; DB00777; DB00835; DB00934; DB01036; DB01069; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB06702; DB08897; DB09076; DB09167; DB11181; DB11235; DB12278; DB13581; DB14185,39
BE0004889,D(1) dopamine receptor,Humans,X55760,P21728,DB00248; DB00334; DB00408; DB00458; DB00477; DB00555; DB00568; DB00696; DB00726; DB00988; DB06148; DB09097; DB09225; DB11274; DB11584,15
BE0004916,D(2S) dopamine receptor,Humans,-,-,DB00248,1
BE0004915,D(2L) dopamine receptor,Humans,-,-,DB00248,1
BE0000141,Sodium channel protein type 1 subunit alpha,Humans,AF225985,P35498,DB00252; DB00273; DB00909; DB01121; DB01438; DB01595; DB04855; DB04930; DB05232,9
BE0003635,Sodium channel subunit beta-1,Humans,L10338,Q07699,DB00252; DB00909,2
BE0002082,Sodium channel protein type 3 subunit alpha,Humans,AJ251507,Q9NY46,DB00252; DB00909; DB05232; DB06218,4
BE0000123,Estrogen receptor alpha,Humans,X03635,P03372,DB00255; DB00269; DB00294; DB00304; DB00367; DB00396; DB00431; DB00481; DB00539; DB00603; DB00624; DB00648; DB00655; DB00675; DB00756; DB00783; DB00823; DB00841; DB00882; DB00890; DB00947; DB00957; DB00977; DB01065; DB01108; DB01183; DB01185; DB01196; DB01357; DB01406; DB01428; DB01431; DB01645; DB01708; DB01878; DB02187; DB02615; DB02709; DB02715; DB02746; DB02901; DB03467; DB03742; DB03802; DB04216; DB04468; DB04471; DB04573; DB04574; DB04575; DB04824; DB04930; DB04938; DB05966; DB06202; DB06249; DB06374; DB06401; DB06710; DB06732; DB06871; DB06898; DB06927; DB07086; DB07087; DB07195; DB07567; DB07638; DB07678; DB07707; DB07708; DB07712; DB07931; DB07932; DB07933; DB07991; DB08020; DB08047; DB08048; DB08320; DB08398; DB08595; DB08737; DB08773; DB09070; DB09086; DB09371; DB11219; DB11478; DB11541; DB11619; DB12450; DB13869; DB13943; DB13944; DB13946; DB13951; DB13952; DB13953; DB13954; DB13955; DB13956; DB14487; DB14533; DB14641,105
BE0000792,Estrogen receptor beta,Humans,AB006590,Q92731,DB00255; DB00396; DB00481; DB00655; DB00675; DB00783; DB01108; DB01196; DB01428; DB01645; DB01708; DB01878; DB02746; DB02983; DB03467; DB03860; DB03882; DB04020; DB04216; DB04468; DB04573; DB04574; DB05966; DB06202; DB06249; DB06401; DB06832; DB06875; DB06927; DB06937; DB07009; DB07032; DB07036; DB07119; DB07150; DB07198; DB07230; DB07236; DB07638; DB07702; DB07757; DB07933; DB08020; DB09086; DB11219; DB11674; DB13869; DB13952; DB13953; DB13954; DB13955; DB13956; DB14641,53
BE0005001,Steroid hormone receptor ERR2,Humans,X51416,O95718,DB00255; DB01645; DB07776,3
BE0003740,Nuclear receptor coactivator 2,Humans,X97674,Q15596,DB00255; DB00783; DB01645; DB02998; DB06871; DB06898; DB07080; DB07086; DB07087; DB07195; DB07678; DB07707; DB07708; DB07712; DB07863; DB07932; DB08047; DB08048; DB08175; DB08320; DB08398; DB08402; DB08595; DB08601; DB08773; DB13952; DB13953; DB13954; DB13955; DB13956,30
BE0000132,Androgen receptor,Humans,M20132,P10275,DB00255; DB00367; DB00396; DB00421; DB00499; DB00621; DB00623; DB00624; DB00648; DB00655; DB00665; DB00675; DB00687; DB00858; DB00957; DB00984; DB01026; DB01063; DB01128; DB01185; DB01395; DB01406; DB01420; DB01428; DB01481; DB01541; DB01564; DB01608; DB01708; DB02266; DB02901; DB02932; DB02998; DB04709; DB04839; DB05234; DB06133; DB06412; DB06710; DB06713; DB06870; DB07039; DB07286; DB07419; DB07421; DB07422; DB07423; DB07454; DB07717; DB07769; DB08035; DB08087; DB08088; DB08089; DB08461; DB08604; DB08804; DB08867; DB08899; DB09086; DB09123; DB09371; DB09389; DB11219; DB11429; DB11447; DB11619; DB11901; DB13155; DB13934; DB13943; DB13944; DB13946; DB13951; DB14583; DB14639,76
BE0000635,Hydroxycarboxylic acid receptor 2,Humans,AY148884,Q8TDS4,DB00257; DB00627; DB08949,3
BE0004815,Phosphate,Humans,-,-,DB00258; DB00658; DB06792,3
BE0004810,RNA,Humans,-,-,DB00262; DB00544; DB00928; DB01101; DB09327,5
BE0001185,Quinone oxidoreductase,Humans,L13278,Q08257,DB00266; DB03461,2
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,Humans,M92270,Q13936,DB00270; DB00308; DB00343; DB00381; DB00393; DB00401; DB00568; DB00622; DB00653; DB00661; DB01023; DB01054; DB01115; DB01388; DB04855; DB04920; DB06712; DB06751; DB09227; DB09229; DB09235; DB09237; DB11633; DB12278,24
BE0002354,Voltage-dependent L-type calcium channel subunit beta-2,Humans,S60415,Q08289,DB00270; DB00393; DB00401; DB00622; DB00653; DB00661; DB01023; DB01054; DB01115; DB01388; DB04855; DB06712,12
BE0000864,Voltage-dependent T-type calcium channel subunit alpha-1H,Humans,AF051946,O95180,DB00270; DB00568; DB00909; DB01023; DB01054; DB01115; DB01118; DB01244; DB01388; DB04841; DB09061; DB14011,12
BE0002396,Voltage-dependent calcium channel subunit alpha-2/delta-2,Humans,AJ251368,Q9NY47,DB00270; DB00996; DB01023; DB01054; DB01118; DB01244; DB08872,7
BE0002359,Voltage-dependent L-type calcium channel subunit alpha-1D,Humans,M76558,Q01668,DB00270; DB00393; DB00401; DB00568; DB00622; DB00661; DB01023; DB01054; DB01115; DB01388; DB04855; DB04920; DB06712; DB09229,14
BE0002355,Voltage-dependent L-type calcium channel subunit alpha-1S,Humans,U30707,Q13698,DB00270; DB00393; DB00401; DB00568; DB00653; DB00661; DB01023; DB01054; DB01115; DB01388; DB04855; DB04920; DB06712; DB09090; DB09229,15
BE0000112,Histamine H2 receptor,Humans,M64799,P25021,DB00272; DB00321; DB00408; DB00501; DB00585; DB00751; DB00768; DB00797; DB00863; DB00927; DB00940; DB01069; DB01142; DB05381; DB06216; DB08805; DB08806,17
BE0003625,Carbonic anhydrase 3,Humans,AK313254,P07451,DB00273; DB00311; DB00391; DB00482; DB00580; DB00703; DB00819; DB00869; DB00909; DB01144; DB01194; DB08846; DB12418,13
BE0000925,Alpha-1-acid glycoprotein 1,Humans,X02544,P02763,DB00276; DB00281; DB00396; DB00975,4
BE0000530,Serum albumin,Humans,V00494,P02768,DB00276; DB00493; DB00545; DB01045; DB06713; DB11359; DB11638; DB12965; DB13967,9
BE0000241,Adenosine receptor A2b,Humans,M97759,P29275,DB00277; DB00640; DB00824; DB05936,4
BE0001133,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",Humans,L20965,P27815,DB00277; DB00651; DB00806; DB00824; DB00975; DB01088; DB01303; DB01656; DB01791; DB05219; DB05266; DB05676; DB06479; DB06751; DB06842; DB08299; DB08811,17
BE0009002,Copine-1,Humans,U31814,Q99829,DB00277,1
BE0009003,Minor histocompatibility antigen H13,Humans,U31814,Q8TCT9,DB00277,1
BE0009004,Nodal modulator 1,Humans,U31814,Q15155,DB00277,1
BE0001717,Poly [ADP-ribose] polymerase 1,Humans,X16674,P09874,DB00277; DB02498; DB02690; DB02701; DB03072; DB03073; DB03509; DB03722; DB04010; DB07096; DB07232; DB07330; DB07787; DB09074; DB11760; DB11793; DB12332; DB13877; DB14487; DB14533,20
BE0009005,Protein RIC-3,Humans,X16674,Q7Z5B4,DB00277,1
BE0009006,Tubulin monoglycylase TTLL3,Humans,X16674,Q9Y4R7,DB00277,1
BE0000687,Thyroid hormone receptor alpha,Humans,X55074,P10827,DB00279; DB00451; DB00509; DB01118; DB03176; DB05035,6
BE0000315,Thyroid hormone receptor beta,Humans,X04707,P10828,DB00279; DB00451; DB00509; DB01118; DB02106; DB03176; DB03181; DB03604; DB03788; DB05035; DB07425; DB08085,12
BE0009045,Proliferating cell nuclear antigen,Humans,X04707,P12004,DB00279; DB00945,2
BE0003603,Potassium voltage-gated channel subfamily D member 2,Humans,AF121104,Q9NZV8,DB00280; DB00458,2
BE0003604,Potassium voltage-gated channel subfamily D member 3,Humans,AF048712,Q9UK17,DB00280; DB00458; DB06217; DB11633,4
BE0003663,Alpha-1-acid glycoprotein 2,Humans,BC015964,P19652,DB00280; DB00281; DB00333; DB00458; DB14487; DB14533,6
BE0000177,Sodium channel protein type 10 subunit alpha,Humans,AF117907,Q9Y5Y9,DB00281; DB00296; DB00297; DB00473; DB00527; DB00645; DB00721; DB00807; DB00892; DB00907; DB00961; DB01002; DB01086; DB01161; DB01173; DB06218,16
BE0001143,Sodium channel protein type 9 subunit alpha,Humans,X82835,Q15858,DB00281; DB00909; DB06201; DB06218,4
BE0000767,Epidermal growth factor receptor,Humans,X00588,P00533,DB00281; DB00317; DB00530; DB01259; DB03496; DB05294; DB05424; DB05524; DB05944; DB06021; DB07602; DB07662; DB08916; DB09330; DB11731; DB11737; DB11828; DB11963; DB12010; DB12267; DB13164,21
BE0002083,Sodium channel protein type 4 subunit alpha,Humans,M81758,P35499,DB00281; DB00586; DB00818; DB00909; DB01195; DB13154,6
BE0000776,Farnesyl pyrophosphate synthase,Humans,J05262,P14324,DB00282; DB00399; DB00630; DB00710; DB00884; DB01785; DB02508; DB02552; DB04714; DB06548; DB07780; DB07841,12
BE0004801,Hydroxylapatite,Humans,-,-,DB00282; DB00399; DB00630; DB00710; DB00720; DB00884; DB01077; DB01133; DB05260,9
BE0000837,"Maltase-glucoamylase, intestinal",Humans,AF016833,O43451,DB00284; DB00491; DB04878,3
BE0002639,Pancreatic alpha-amylase,Humans,M18785,P04746,DB00284; DB01922; DB02218; DB02379; DB02889; DB03088; DB03092; DB03439; DB03495; DB03773; DB03971; DB04453; DB04618,13
BE0000876,Lysosomal alpha-glucosidase,Humans,Y00839,P10253,DB00284; DB00491,2
BE0001176,"Sucrase-isomaltase, intestinal",Humans,X63597,P14410,DB00284; DB00747,2
BE0000610,Prostaglandin F2-alpha receptor,Humans,L24470,P43088,DB00287; DB00654; DB00905; DB01160; DB08819; DB11660,6
BE0000422,Annexin A1,Humans,BC001275,P04083,DB00288; DB00591; DB00741; DB01234; DB14538; DB14539; DB14540; DB14541; DB14542; DB14543; DB14544,11
BE0004956,NMDA receptor,Humans,D13515,Q05586,DB00289; DB00312; DB00418; DB00874; DB00996; DB01174; DB01708; DB04896; DB06738; DB11823,10
BE0001028,G protein-activated inward rectifier potassium channel 1,Humans,U39196,P48549,DB00289; DB01159; DB02451,3
BE0000324,Thymidylate synthase,Humans,X02308,P04818,DB00293; DB00322; DB00432; DB00440; DB00441; DB00544; DB00642; DB01101; DB01643; DB03541; DB03800; DB04530; DB05116; DB06813; DB07577; DB08478; DB08479; DB08734; DB09256; DB09327,20
BE0000557,Progesterone receptor,Humans,X51730,P06401,DB00294; DB00304; DB00351; DB00367; DB00378; DB00396; DB00421; DB00431; DB00588; DB00603; DB00648; DB00717; DB00764; DB00823; DB00834; DB00957; DB01395; DB01406; DB01428; DB01431; DB02746; DB02998; DB04787; DB05253; DB06680; DB06713; DB06730; DB06789; DB08867; DB08906; DB09123; DB09124; DB09389; DB11219; DB11619; DB13857; DB13867; DB14512; DB14583,39
BE0004024,Lymphocyte antigen 96,Humans,AB018549,Q9Y6Y9,DB00295; DB00333; DB02767; DB03017; DB08231,5
BE0000064,Prostaglandin E2 receptor EP1 subtype,Humans,L22647,P34995,DB00297; DB00429; DB00770; DB00905; DB00917; DB01088; DB09211,7
BE0000211,Plasminogen,Humans,X05199,P00747,DB00302; DB00513; DB03709; DB12831,4
BE0000303,Voltage-dependent L-type calcium channel subunit beta-1,Humans,M92303,Q02641,DB00308; DB00381; DB00393; DB00653; DB00661; DB01388; DB04855; DB09230,8
BE0000679,Voltage-dependent calcium channel gamma-1 subunit,Humans,L07738,Q06432,DB00308; DB00343; DB00528; DB00653; DB01054; DB04842,6
BE0000154,Potassium channel subfamily K member 1,Humans,U33632,O00180,DB00308; DB00908; DB01346,3
BE0000680,Potassium channel subfamily K member 6,Humans,AF134149,Q9Y257,DB00308; DB00908,2
BE0000462,Potassium voltage-gated channel subfamily H member 6,Humans,AF311913,Q9H252,DB00308; DB00590; DB01110; DB01162,4
BE0000699,Potassium voltage-gated channel subfamily H member 7,Humans,AF032897,Q9NS40,DB00308; DB00590; DB01110; DB01162,4
BE0000026,Tubulin beta-1 chain,Humans,AJ292757,Q9H4B7,DB00309; DB01229; DB01248; DB01394; DB01873; DB03010; DB06772; DB08871; DB12334; DB12695,10
BE0003629,Carbonic anhydrase 7,Humans,AY075019,P43166,DB00311; DB00703; DB00819; DB00909; DB01144; DB08846,6
BE0000881,Histone deacetylase 9,Humans,AY032737,Q9UKV0,DB00313,1
BE0004901,Sodium channel protein,Humans,AF225985,P35498,DB00313; DB05541; DB13269,3
BE0002194,Fatty-acid amide hydrolase 1,Humans,U82535,O00519,DB00316; DB00599; DB02465; DB06894; DB08385; DB08400; DB12010,7
BE0001039,High affinity nerve growth factor receptor,Humans,M23102,P04629,DB00321; DB00619; DB08896; DB12010; DB14723,5
BE0003605,BDNF/NT-3 growth factors receptor,Humans,U12140,Q16620,DB00321; DB11823; DB12010; DB14723,4
BE0000897,Potassium voltage-gated channel subfamily KQT member 2,Humans,D82346,O43526,DB00321; DB00586; DB00939; DB04953,4
BE0000146,Histamine H4 receptor,Humans,AB044934,Q9H3N8,DB00321; DB00363; DB00408; DB00477; DB00543; DB01142; DB05381; DB06148,8
BE0000156,Sigma non-opioid intracellular receptor 1,Humans,U75283,Q99720,DB00321; DB00409; DB00514; DB00652; DB00907; DB01488; DB01708; DB03575; DB06174; DB09014; DB11186,11
BE0002398,Potassium voltage-gated channel subfamily KQT member 3,Humans,AF071491,O43525,DB00321; DB00586; DB00939; DB04953,4
BE0004890,Muscarinic acetylcholine receptor,Humans,X52068,P11229,DB00321; DB00454; DB00543; DB00555; DB00568; DB00726; DB01221; DB09194; DB11855,9
BE0009629,HERG human cardiac K+ channel,Humans,-,-,DB00321,1
BE0000556,Atrial natriuretic peptide receptor 1,Humans,X15357,P16066,DB00325; DB00727; DB00883; DB01612; DB01613,5
BE0001640,"Phospholipase A2, membrane associated",Humans,M22430,P14555,DB00328; DB00586; DB02080; DB02448; DB02504; DB02936; DB03017; DB03121; DB03471; DB03784; DB04112; DB04287; DB05737,13
BE0003560,Prostaglandin reductase 2,Humans,AY346133,Q8N8N7,DB00328; DB07177,2
BE0003561,Prostaglandin D2 receptor 2,Humans,AB008535,Q9Y5Y4,DB00328; DB00605; DB00770; DB00917; DB01088; DB02056; DB04828; DB12789; DB13036,9
BE0004958,5-hydroxytryptamine receptor 1,Humans,M28269,P08908,DB00334; DB01221,2
BE0008668,GABA-A receptor (benzodiazepine site),Humans,X13584,P14867,DB00334; DB00555; DB06579; DB13983,4
BE0002386,Serine/threonine-protein kinase mTOR,Humans,L34075,P42345,DB00337; DB00877; DB01590; DB06233; DB12010,5
BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,Humans,M34539,P62942,DB00337; DB00864; DB00877; DB01712; DB01723; DB01951; DB02311; DB02888; DB03338; DB03621; DB04012; DB05814; DB08231; DB08520; DB08597,15
BE0003721,Aryl hydrocarbon receptor,Humans,D16354,P35869,DB00338; DB00379; DB00393; DB00499; DB01076; DB01097; DB02052; DB02709; DB04216; DB06732; DB07715; DB08624; DB08995; DB11577; DB11937; DB12116; DB12328; DB12379,18
BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,Humans,AF134986,O43497,DB00347; DB00568; DB00593; DB00661; DB00909; DB01388; DB04841; DB05246; DB09061; DB14011,10
