,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0000442,Histamine H1 receptor,Humans,Z34897,P35367,DB00215; DB00245; DB00246; DB00283; DB00321; DB00334; DB00341; DB00342; DB00354; DB00363; DB00366; DB00370; DB00405; DB00408; DB00420; DB00427; DB00433; DB00434; DB00455; DB00458; DB00477; DB00540; DB00543; DB00555; DB00557; DB00568; DB00637; DB00656; DB00719; DB00726; DB00734; DB00737; DB00748; DB00751; DB00768; DB00777; DB00792; DB00797; DB00835; DB00902; DB00920; DB00934; DB00950; DB00967; DB00972; DB00985; DB01069; DB01075; DB01084; DB01106; DB01114; DB01142; DB01146; DB01151; DB01173; DB01175; DB01176; DB01224; DB01237; DB01238; DB01239; DB01246; DB01267; DB01403; DB01619; DB01620; DB01624; DB04837; DB04841; DB04890; DB04946; DB05381; DB06016; DB06148; DB06153; DB06216; DB06282; DB06691; DB06698; DB06766; DB08799; DB08801; DB08936; DB09167; DB09195; DB09488; DB09555; DB11235; DB11591; DB11614; DB14185,91
BE0000659,5-hydroxytryptamine receptor 1D,Humans,M89955,P28221,DB00216; DB00246; DB00248; DB00315; DB00320; DB00321; DB00363; DB00408; DB00589; DB00669; DB00696; DB00714; DB00726; DB00734; DB00918; DB00952; DB00953; DB00998; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB04948; DB06153; DB14185,27
BE0000797,5-hydroxytryptamine receptor 1B,Humans,D10995,P28222,DB00216; DB00246; DB00247; DB00248; DB00315; DB00320; DB00321; DB00363; DB00408; DB00543; DB00571; DB00589; DB00669; DB00696; DB00714; DB00904; DB00918; DB00952; DB00953; DB00960; DB00998; DB01186; DB01200; DB01224; DB01238; DB01359; DB01392; DB06153; DB06216; DB09068; DB14185,31
BE0000460,5-hydroxytryptamine receptor 1F,Humans,L05597,P30939,DB00216; DB00247; DB00315; DB00669; DB00696; DB00952; DB00953; DB06148,8
BE0000291,5-hydroxytryptamine receptor 1A,Humans,M28269,P08908,DB00216; DB00246; DB00247; DB00248; DB00315; DB00321; DB00363; DB00408; DB00413; DB00422; DB00458; DB00477; DB00490; DB00540; DB00543; DB00571; DB00589; DB00656; DB00669; DB00696; DB00714; DB00726; DB00734; DB00904; DB00952; DB00960; DB00988; DB01142; DB01149; DB01151; DB01186; DB01200; DB01224; DB01238; DB01267; DB01359; DB01392; DB01616; DB01618; DB01621; DB04908; DB04946; DB04948; DB05271; DB06016; DB06148; DB06153; DB06216; DB06684; DB08815; DB09061; DB09068; DB09128; DB09167; DB14185,55
BE0000476,5-hydroxytryptamine receptor 1E,Humans,M91467,P28566,DB00216; DB00246; DB00247; DB00363; DB00408; DB01224; DB01238; DB14185,8
BE0000393,5-hydroxytryptamine receptor 2B,Humans,X77307,P41595,DB00216; DB00247; DB00248; DB00320; DB00353; DB00508; DB00543; DB00574; DB00589; DB00696; DB00714; DB00805; DB01079; DB01142; DB01186; DB01200; DB01239; DB01242; DB01392; DB06016; DB06148; DB06153; DB06216,23
BE0000650,5-hydroxytryptamine receptor 7,Humans,U68487,P34969,DB00216; DB00246; DB00247; DB00248; DB00321; DB00363; DB00408; DB00434; DB00458; DB00477; DB00543; DB00589; DB00734; DB00751; DB00934; DB00988; DB01200; DB01224; DB01238; DB01267; DB04946; DB04948; DB06148; DB06216; DB06288; DB08815; DB09068; DB09225; DB14185,29
BE0004864,Alpha-2 adrenergic receptors,Humans,M23533,P08913,DB00217; DB00397; DB00433; DB00477; DB00540; DB00543; DB00697; DB00934; DB01151; DB06707; DB09167; DB09195,12
BE0000644,ATP-sensitive inward rectifier potassium channel 1,Humans,U12541,P48048,DB00217; DB00222; DB00350; DB00414; DB01124; DB01382,6
BE0000742,DNA topoisomerase 2-alpha,Humans,J04088,P11388,DB00218; DB00276; DB00380; DB00385; DB00444; DB00445; DB00467; DB00487; DB00537; DB00685; DB00694; DB00773; DB00978; DB00997; DB01059; DB01137; DB01165; DB01177; DB01179; DB01204; DB01208; DB09047,22
BE0000708,ATP-sensitive inward rectifier potassium channel 11,Humans,D50582,Q14654,DB00222; DB00308; DB00661; DB00922; DB01119; DB01154; DB11633,7
BE0000207,ATP-binding cassette sub-family C member 8,Humans,L78243,Q09428,DB00222; DB00672; DB00731; DB00912; DB01067; DB01120; DB01124; DB01251; DB01382,9
BE0000516,Integrin alpha-L,Humans,Y00796,P20701,DB00227; DB00641; DB11611,3
BE0002366,Histone deacetylase 2,Humans,U31814,Q92769,DB00227; DB00277; DB00313; DB01223; DB01303; DB02546; DB06176; DB09091,8
BE0004857,Glycine receptor (alpha-1/beta),Humans,X52009,P23415,DB00228; DB09061,2
BE0000415,Intermediate conductance calcium-activated potassium channel protein 4,Humans,AF000972,O15554,DB00228; DB00257; DB00468; DB01110; DB01159,5
BE0000781,Potassium voltage-gated channel subfamily A member 1,Humans,L02750,Q09470,DB00228; DB00321; DB00753; DB01028; DB01115; DB01189; DB01236; DB11640,8
BE0000218,Calcium-transporting ATPase type 2C member 1,Humans,AF181120,P98194,DB00228; DB00753; DB01028; DB01159; DB01189; DB01236,6
BE0000484,"ATP synthase subunit delta, mitochondrial",Humans,X63422,P30049,DB00228; DB00753; DB01028; DB01159; DB01189; DB01236,6
BE0000691,Voltage-dependent calcium channel subunit alpha-2/delta-1,Humans,M76559,P54289,DB00230; DB00270; DB00308; DB00401; DB00622; DB00653; DB00996; DB01023; DB01054; DB01115; DB04838; DB06712; DB08872,13
BE0000795,Gamma-aminobutyric acid receptor subunit alpha-1,Humans,X13584,P14867,DB00231; DB00241; DB00273; DB00292; DB00306; DB00312; DB00371; DB00395; DB00402; DB00404; DB00418; DB00425; DB00474; DB00543; DB00599; DB00683; DB00690; DB00753; DB00794; DB00801; DB00829; DB00842; DB00849; DB00897; DB00962; DB01028; DB01107; DB01154; DB01159; DB01174; DB01198; DB01205; DB01215; DB01236; DB01346; DB01351; DB01353; DB01437; DB01544; DB01558; DB01559; DB01587; DB01588; DB01589; DB01595; DB13872,46
BE0000381,Gamma-aminobutyric acid receptor subunit alpha-2,Humans,S62907,P47869,DB00231; DB00241; DB00306; DB00312; DB00371; DB00402; DB00404; DB00418; DB00425; DB00599; DB00683; DB00690; DB00794; DB00801; DB00829; DB00842; DB00849; DB00897; DB01198; DB01215; DB01346; DB01351; DB01353; DB01544; DB01558; DB01559; DB01588; DB01589; DB01595; DB13872,30
BE0000523,Gamma-aminobutyric acid receptor subunit alpha-3,Humans,S62908,P34903,DB00231; DB00241; DB00306; DB00312; DB00371; DB00395; DB00402; DB00404; DB00418; DB00425; DB00599; DB00683; DB00690; DB00794; DB00801; DB00829; DB00842; DB00849; DB00897; DB01198; DB01215; DB01351; DB01353; DB01544; DB01558; DB01559; DB01588; DB01589; DB01595; DB13872,30
BE0000478,Gamma-aminobutyric acid receptor subunit alpha-4,Humans,U30461,P48169,DB00231; DB00241; DB00306; DB00312; DB00371; DB00404; DB00418; DB00599; DB00683; DB00690; DB00794; DB00842; DB00849; DB00897; DB01351; DB01353; DB01544; DB01558; DB01595,19
BE0000471,Gamma-aminobutyric acid receptor subunit alpha-5,Humans,L08485,P31644,DB00231; DB00241; DB00306; DB00312; DB00371; DB00395; DB00402; DB00404; DB00418; DB00599; DB00683; DB00690; DB00794; DB00801; DB00829; DB00842; DB00849; DB00897; DB01198; DB01205; DB01215; DB01351; DB01353; DB01544; DB01558; DB01559; DB01588; DB01589; DB01595; DB13872,30
BE0000764,Gamma-aminobutyric acid receptor subunit alpha-6,Humans,S81944,Q16445,DB00231; DB00241; DB00306; DB00312; DB00371; DB00404; DB00418; DB00599; DB00683; DB00690; DB00794; DB00842; DB00849; DB00897; DB01351; DB01353; DB01544; DB01558; DB01595,19
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Humans,X14767,P18505,DB00231; DB00431; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01440; DB01558; DB01559; DB01587; DB01588; DB01589; DB01595,15
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Humans,S67368,P47870,DB00231; DB00395; DB00690; DB00801; DB00818; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01588; DB01595; DB06716,14
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Humans,M82919,P28472,DB00231; DB00431; DB00690; DB00801; DB00818; DB00829; DB00842; DB00897; DB01215; DB01544; DB01558; DB01559; DB01588; DB01589; DB01595; DB06716,16
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Humans,AK122845,Q8N1C3,DB00231; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01587; DB01588; DB01589; DB01595,13
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,Humans,X15376,P18507,DB00231; DB00395; DB00425; DB00690; DB00801; DB00829; DB00842; DB00897; DB01205; DB01215; DB01544; DB01558; DB01559; DB01588; DB01589; DB01595; DB13872,17
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Humans,S82769,Q99928,DB00231; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01588; DB01589; DB01595,12
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Humans,AF016917,O14764,DB00231; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01587; DB01588; DB01589; DB01595,13
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Humans,U66661,P78334,DB00231; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01587; DB01588; DB01589; DB01595,13
BE0003596,Gamma-aminobutyric acid receptor subunit pi,Humans,U95367,O00591,DB00231; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01588; DB01589; DB01595,12
BE0000129,Gamma-aminobutyric acid receptor subunit rho-1,Humans,M62400,P24046,DB00231; DB00431; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01588; DB01589; DB01595,13
BE0003598,Gamma-aminobutyric acid receptor subunit rho-2,Humans,M86868,P28476,DB00231; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01588; DB01589; DB01595,12
BE0003619,Gamma-aminobutyric acid receptor subunit rho-3,Humans,AC026100,A8MPY1,DB00231; DB00690; DB00801; DB00829; DB00842; DB00897; DB01215; DB01558; DB01559; DB01588; DB01589; DB01595,12
BE0003597,Gamma-aminobutyric acid receptor subunit theta,Humans,AF189259,Q9UN88,DB00231; DB00690; DB00829; DB00842; DB00897; DB01558; DB01595,7
BE0000267,Carbonic anhydrase 1,Humans,X05014,P00915,DB00232; DB00273; DB00310; DB00381; DB00423; DB00436; DB00562; DB00606; DB00703; DB00774; DB00819; DB00869; DB00880; DB00909; DB00999; DB01021; DB01031; DB01119; DB01144; DB01194; DB01325; DB09460; DB09472,23
BE0000322,Carbonic anhydrase 2,Humans,M77181,P00918,DB00232; DB00273; DB00391; DB00436; DB00482; DB00562; DB00580; DB00606; DB00695; DB00703; DB00774; DB00819; DB00869; DB00880; DB00909; DB00999; DB01021; DB01031; DB01119; DB01144; DB01194; DB01325; DB09460; DB09472,24
BE0000535,Carbonic anhydrase 4,Humans,M83670,P22748,DB00232; DB00273; DB00436; DB00562; DB00606; DB00703; DB00774; DB00819; DB00869; DB00909; DB01021; DB01144; DB01194; DB09460,14
BE0004655,Inhibitor of nuclear factor kappa-B kinase subunit alpha,Humans,L15326,O15111,DB00233; DB00244; DB00795; DB06151,4
BE0003768,Group IIE secretory phospholipase A2,Humans,AF189279,Q9NZK7,DB00233; DB03585; DB04743,3
BE0000436,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",Humans,M91667,Q14432,DB00235; DB00261; DB00277; DB00922; DB01166; DB01223; DB01303; DB01427; DB04880,9
BE0000325,Ribonucleoside-diphosphate reductase large subunit,Humans,X59543,P23921,DB00242; DB00441; DB00631; DB01073,4
BE0002450,Ribonucleoside-diphosphate reductase subunit M2,Humans,X59618,P31350,DB00242; DB05260,2
BE0003613,Ribonucleoside-diphosphate reductase subunit M2 B,Humans,AB036063,Q7LG56,DB00242,1
BE0000546,DNA polymerase alpha catalytic subunit,Humans,X06745,P09884,DB00242; DB00631; DB01073; DB01280,4
BE0003614,DNA polymerase epsilon catalytic subunit A,Humans,L09561,Q07864,DB00242,1
BE0003615,DNA polymerase epsilon subunit 2,Humans,AF025840,P56282,DB00242,1
BE0003617,DNA polymerase epsilon subunit 3,Humans,AF226077,Q9NRF9,DB00242,1
BE0003616,DNA polymerase epsilon subunit 4,Humans,BC031331,Q9NR33,DB00242,1
BE0000250,Purine nucleoside phosphorylase,Humans,X00737,P00491,DB00242; DB00900,2
BE0008662,Voltage gated sodium channel,Humans,-,-,DB00243; DB09085; DB09088; DB09342; DB09345; DB11148; DB11186; DB13908,8
BE0008715,Voltage-dependent L-type calcium channel,Humans,M92270,Q13936,DB00243; DB00825; DB09089; DB09236; DB09238,5
BE0004863,Alpha-1 adrenergic receptors,Humans,D25235,P35348,DB00243; DB00370; DB00433; DB00457; DB00477; DB00543; DB00598; DB00697; DB00841; DB00934; DB01151; DB06148; DB09167; DB09195,14
BE0001154,Inhibitor of nuclear factor kappa-B kinase subunit beta,Humans,AF029684,O14920,DB00244; DB00795; DB00945; DB00995; DB01169; DB06151; DB12010,7
BE0001075,Myeloperoxidase,Humans,J02694,P05164,DB00244; DB00535; DB00583; DB01065; DB04821,5
BE0000020,D(1A) dopamine receptor,Humans,X55760,P21728,DB00246; DB00248; DB00334; DB00353; DB00363; DB00372; DB00397; DB00408; DB00420; DB00477; DB00502; DB00508; DB00543; DB00589; DB00623; DB00679; DB00714; DB00734; DB00777; DB00800; DB00805; DB00850; DB00875; DB00988; DB01063; DB01186; DB01200; DB01224; DB01235; DB01238; DB01239; DB01267; DB01403; DB01608; DB01621; DB01623; DB01624; DB04946; DB05271; DB06216; DB14185,41
BE0000145,D(1B) dopamine receptor,Humans,X58454,P21918,DB00246; DB00248; DB00334; DB00408; DB00477; DB00589; DB00714; DB00800; DB00988; DB01186; DB01200; DB01224; DB01235; DB01238; DB01403; DB01624; DB05271; DB14185,18
BE0000451,5-hydroxytryptamine receptor 2A,Humans,S42168,P28223,DB00246; DB00247; DB00248; DB00321; DB00334; DB00363; DB00370; DB00408; DB00409; DB00420; DB00434; DB00458; DB00477; DB00502; DB00540; DB00543; DB00555; DB00574; DB00589; DB00604; DB00623; DB00656; DB00679; DB00696; DB00714; DB00715; DB00726; DB00734; DB00751; DB00777; DB00805; DB00843; DB00875; DB00924; DB00933; DB00934; DB01069; DB01079; DB01142; DB01149; DB01151; DB01186; DB01200; DB01224; DB01238; DB01239; DB01242; DB01267; DB01392; DB01403; DB01618; DB01621; DB01623; DB01624; DB04842; DB04908; DB04946; DB05316; DB06016; DB06144; DB06148; DB06153; DB06216; DB06288; DB08815; DB09061; DB09128; DB09167; DB09195; DB09225; DB14185,71
BE0000581,D(3) dopamine receptor,Humans,U32499,P35462,DB00246; DB00248; DB00268; DB00334; DB00363; DB00391; DB00408; DB00409; DB00413; DB00477; DB00502; DB00543; DB00589; DB00714; DB00734; DB00988; DB01100; DB01184; DB01186; DB01200; DB01224; DB01235; DB01238; DB01239; DB01267; DB01392; DB01403; DB04946; DB05271; DB06016; DB06148; DB06216; DB06288; DB11274; DB14185,35
BE0000389,D(4) dopamine receptor,Humans,L12398,P21917,DB00246; DB00248; DB00268; DB00334; DB00363; DB00372; DB00408; DB00409; DB00413; DB00420; DB00477; DB00543; DB00589; DB00714; DB00734; DB00777; DB00988; DB01186; DB01200; DB01224; DB01235; DB01238; DB01267; DB01403; DB04908; DB04946; DB05271; DB06216; DB14185,29
BE0000311,5-hydroxytryptamine receptor 3A,Humans,D49394,P46098,DB00246; DB00333; DB00334; DB00363; DB00377; DB00408; DB00543; DB00555; DB00604; DB00721; DB00726; DB00728; DB00757; DB00889; DB00904; DB00969; DB00988; DB01043; DB01156; DB01161; DB01199; DB01221; DB01224; DB01233; DB01238; DB06204; DB09061; DB09068; DB11699; DB14185,30
BE0000945,5-hydroxytryptamine receptor 6,Humans,L41147,P50406,DB00246; DB00321; DB00334; DB00363; DB00408; DB00458; DB00477; DB00540; DB00543; DB01142; DB01224; DB01238; DB04946; DB06144; DB06148; DB06216; DB09225; DB14185,18
BE0000289,Alpha-2A adrenergic receptor,Humans,M23533,P08913,DB00246; DB00248; DB00320; DB00321; DB00363; DB00368; DB00370; DB00408; DB00413; DB00449; DB00457; DB00484; DB00543; DB00555; DB00575; DB00589; DB00629; DB00633; DB00656; DB00668; DB00692; DB00696; DB00714; DB00726; DB00734; DB00751; DB00797; DB00800; DB00852; DB00865; DB00925; DB00935; DB00964; DB00968; DB01018; DB01136; DB01149; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB01403; DB01577; DB01608; DB01624; DB04846; DB04855; DB04948; DB06148; DB06153; DB06216; DB06262; DB06694; DB06711; DB08815; DB09242; DB11278; DB11738; DB14185,61
BE0000572,Alpha-2B adrenergic receptor,Humans,M34041,P18089,DB00246; DB00248; DB00292; DB00363; DB00368; DB00408; DB00457; DB00484; DB00575; DB00589; DB00629; DB00668; DB00696; DB00714; DB00726; DB00734; DB00797; DB00800; DB00925; DB00935; DB00964; DB01018; DB01136; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB01403; DB01577; DB04846; DB04855; DB05271; DB06148; DB06153; DB06216; DB06262; DB06694; DB14185,40
BE0000342,Alpha-2C adrenergic receptor,Humans,J03853,P18825,DB00246; DB00248; DB00363; DB00368; DB00408; DB00484; DB00575; DB00589; DB00714; DB00734; DB00797; DB00800; DB00925; DB00935; DB01136; DB01186; DB01200; DB01224; DB01238; DB01267; DB01392; DB01403; DB01577; DB04846; DB04855; DB04946; DB06148; DB06153; DB06216; DB06262; DB06694; DB08815; DB09128; DB14185,34
BE0000405,Muscarinic acetylcholine receptor M4,Humans,M16405,P08173,DB00246; DB00334; DB00340; DB00342; DB00363; DB00376; DB00387; DB00408; DB00411; DB00420; DB00424; DB00458; DB00496; DB00540; DB00572; DB00622; DB00715; DB00725; DB00747; DB00777; DB00809; DB00835; DB00934; DB01019; DB01036; DB01069; DB01085; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB01625; DB03128; DB06702; DB06787; DB08897; DB09076; DB09089; DB09167; DB11181; DB11235; DB12278; DB14185,47
BE0000247,Muscarinic acetylcholine receptor M5,Humans,M80333,P08912,DB00246; DB00340; DB00342; DB00363; DB00376; DB00408; DB00420; DB00458; DB00483; DB00496; DB00540; DB00572; DB00622; DB00715; DB00725; DB00747; DB00777; DB00835; DB00934; DB01036; DB01069; DB01142; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB06702; DB08897; DB09076; DB09167; DB11181; DB11235; DB12278; DB14185,37
BE0004889,D(1) dopamine receptor,Humans,X55760,P21728,DB00248; DB00334; DB00408; DB00458; DB00477; DB00555; DB00568; DB00696; DB00726; DB00988; DB06148; DB09097; DB09225; DB11274; DB11584,15
BE0004916,D(2S) dopamine receptor,Humans,-,-,DB00248,1
BE0004915,D(2L) dopamine receptor,Humans,-,-,DB00248,1
BE0000141,Sodium channel protein type 1 subunit alpha,Humans,AF225985,P35498,DB00252; DB00273; DB00909; DB01121; DB01438; DB01595; DB04855; DB04930,8
BE0003635,Sodium channel subunit beta-1,Humans,L10338,Q07699,DB00252; DB00909,2
BE0002082,Sodium channel protein type 3 subunit alpha,Humans,AJ251507,Q9NY46,DB00252; DB00909; DB06218,3
BE0000123,Estrogen receptor alpha,Humans,X03635,P03372,DB00255; DB00294; DB00304; DB00367; DB00396; DB00431; DB00481; DB00539; DB00603; DB00624; DB00648; DB00655; DB00675; DB00756; DB00783; DB00823; DB00841; DB00882; DB00890; DB00947; DB00957; DB00977; DB01065; DB01108; DB01183; DB01185; DB01196; DB01357; DB01406; DB01428; DB01708; DB02709; DB04573; DB04574; DB04575; DB04824; DB04930; DB04938; DB06202; DB06249; DB06401; DB06710; DB09070; DB09086; DB09371; DB11219; DB11619; DB13943; DB13944; DB13946; DB13952; DB13953; DB13954; DB13955; DB13956; DB14487; DB14533,57
BE0002088,Estrogen-related receptor gamma,Humans,AF094518,P62508,DB00255; DB00675; DB00783; DB02659; DB13952; DB13953; DB13954; DB13955; DB13956,9
BE0000792,Estrogen receptor beta,Humans,AB006590,Q92731,DB00255; DB00396; DB00481; DB00655; DB00675; DB00783; DB01108; DB01196; DB01428; DB01708; DB04573; DB04574; DB06202; DB06249; DB06401; DB09086; DB11219; DB13952; DB13953; DB13954; DB13955; DB13956,22
BE0003722,Steroid hormone receptor ERR1,Humans,X51416,P11474,DB00255; DB07776,2
BE0005001,Steroid hormone receptor ERR2,Humans,X51416,O95718,DB00255; DB07776,2
BE0003740,Nuclear receptor coactivator 2,Humans,X97674,Q15596,DB00255; DB00783; DB13952; DB13953; DB13954; DB13955; DB13956,7
BE0000132,Androgen receptor,Humans,M20132,P10275,DB00255; DB00367; DB00396; DB00421; DB00499; DB00621; DB00623; DB00624; DB00648; DB00655; DB00665; DB00675; DB00687; DB00957; DB00984; DB01026; DB01063; DB01128; DB01185; DB01395; DB01406; DB01420; DB01428; DB01608; DB01708; DB02266; DB04839; DB06412; DB06710; DB06713; DB08604; DB08804; DB08867; DB08899; DB09086; DB09123; DB09371; DB09389; DB11219; DB11619; DB11901; DB13155; DB13943; DB13944; DB13946,45
BE0000635,Hydroxycarboxylic acid receptor 2,Humans,AY148884,Q8TDS4,DB00257; DB00627; DB08949,3
BE0004815,Phosphate,Humans,-,-,DB00258; DB00658; DB06792,3
BE0004810,RNA,Humans,-,-,DB00262; DB00544; DB00928; DB01101; DB09327,5
BE0001185,Quinone oxidoreductase,Humans,L13278,Q08257,DB00266,1
BE0000430,Voltage-dependent L-type calcium channel subunit alpha-1C,Humans,M92270,Q13936,DB00270; DB00308; DB00343; DB00381; DB00393; DB00401; DB00568; DB00622; DB00653; DB00661; DB01023; DB01054; DB01115; DB04855; DB04920; DB06712; DB06751; DB11633; DB12278,19
BE0002354,Voltage-dependent L-type calcium channel subunit beta-2,Humans,S60415,Q08289,DB00270; DB00393; DB00401; DB00622; DB00653; DB00661; DB01023; DB01054; DB01115; DB04855; DB06712,11
BE0000864,Voltage-dependent T-type calcium channel subunit alpha-1H,Humans,AF051946,O95180,DB00270; DB00568; DB00909; DB01023; DB01054; DB01115; DB01118; DB01244; DB04841; DB09061,10
