,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0004661,Acetylcholine receptor subunit alpha,Humans,M55040,P02708,DB00674; DB08838,2
BE0004662,Acetylcholine receptor subunit beta,Humans,M55040,P11230,DB00674,1
BE0004663,Acetylcholine receptor subunit delta,Humans,M55040,Q07001,DB00674,1
BE0004664,Acetylcholine receptor subunit gamma,Humans,M55040,P07510,DB00674,1
BE0004665,Acetylcholine receptor subunit epsilon,Humans,M55040,Q04844,DB00674,1
BE0004877,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",Humans,AB006590,Q15125,DB00675,1
BE0004895,Protein kinase C,Humans,X52479,P17252,DB00675,1
BE0000689,Fibroblast growth factor 1,Humans,M13361,P05230,DB00686; DB01025; DB01109; DB01901; DB01942; DB02264; DB03959; DB04409; DB06589; DB08238; DB10770; DB10772,12
BE0000326,Fibroblast growth factor 4,Humans,J02986,P08620,DB00686; DB01109; DB05309,3
BE0009128,Penicillin-binding protein 1 (PBP1),Bacillus licheniformis,J04208,A0A1Q8GFY7,DB00689,1
BE0000982,Angiotensin-converting enzyme 2,Humans,AF291820,Q9BYF1,DB00691; DB05203,2
BE0003837,Ig kappa chain V-II region RPMI 6410,Humans,Z00020,P06310,DB00693; DB07375,2
BE0003580,Nischarin,Humans,AF082516,Q9Y2I1,DB00697; DB08838; DB09242,3
BE0002361,Probable pyruvate-flavodoxin oxidoreductase,Escherichia coli (strain K12),U00096,P52647,DB00698,1
BE0000621,Oxygen-insensitive NADPH nitroreductase,Escherichia coli (strain K12),U18655,P17117,DB00698; DB03247,2
BE0000158,30S ribosomal protein S10,Escherichia coli (strain K12),V00344,P0A7R5,DB00698,1
BE0000499,Low-density lipoprotein receptor,Humans,L00352,P01130,DB00707,1
BE0000555,Protein P,HBV-F,X69798,Q05486,DB00709; DB01265,2
BE0008389,Penicillin-binding protein 2,Staphylococcus aureus,U13173,D6R448,DB00713,1
BE0000099,Cysteinyl leukotriene receptor 2,Humans,AB038269,Q9NS75,DB00716; DB08855; DB11858,3
BE0000995,fMet-Leu-Phe receptor,Humans,M37128,P21462,DB00716,1
BE0000296,Prostaglandin D2 receptor,Humans,U31332,Q13258,DB00716,1
BE0000709,ADP/ATP translocase 2,Humans,M57424,P05141,DB00720,1
BE0000624,ADP/ATP translocase 3,Humans,J03592,P12236,DB00720,1
BE0004906,Calcium-activated potassium channel,Humans,U13913,Q12791,DB00721; DB09089,2
BE0004891,Phospholipase A2,Humans,-,-,DB00721,1
BE0004917,Lysophospholipase,Humans,-,-,DB00721,1
BE0000155,Toll-like receptor 7,Humans,AF240467,Q9NYK1,DB00724; DB01611; DB04860; DB05127; DB05475; DB06530,6
BE0003518,Toll-like receptor 8,Humans,BC101077,Q9NR97,DB00724; DB06530,2
BE0000548,Fumarate reductase flavoprotein subunit,Escherichia coli (strain K12),J01611,P00363,DB00730; DB07490; DB07918,3
BE0000577,Squalene monooxygenase,Humans,D78130,Q14534,DB00735; DB00857; DB01091; DB08846,4
BE0002517,tRNA (cytosine(38)-C(5))-methyltransferase,Humans,AF012128,O14717,DB00738; DB01752; DB09462,3
BE0004807,Iron,Humans,-,-,DB00746; DB00974; DB01609; DB14600,4
BE0004818,Aluminum,Humans,-,-,DB00746,1
BE0003392,Amyloid beta A4 protein,Humans,X06989,P05067,DB00746; DB01370; DB01593; DB02235; DB02709; DB04892; DB05088; DB05150; DB05846; DB05938; DB06782; DB09130; DB09148; DB09149; DB09151; DB14487; DB14517; DB14518; DB14533,19
BE0000697,Retinoic acid-induced protein 3,Humans,AF095448,Q8NFJ5,DB00755,1
BE0000074,Nuclear receptor subfamily 0 group B member 1,Humans,U31929,P51843,DB00755; DB01234,2
BE0000653,Retinoic acid receptor responder protein 1,Humans,U27185,P49788,DB00755,1
BE0005828,Lipocalin-1,Humans,X07282,P31025,DB00755,1
BE0005829,Odorant-binding protein 2a,Humans,X07282,Q9NY56,DB00755,1
BE0000314,Retinol-binding protein 4,Humans,X00129,P02753,DB00755,1
BE0004284,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4, mitochondrial",Humans,U54617,Q16654,DB00755; DB08356,2
BE0003480,Cytochrome P450 26A1,Humans,AF005418,O43174,DB00755; DB13083,2
BE0009044,Cytochrome P450 26B1,Humans,AF005418,Q9NR63,DB00755,1
BE0000114,D-lactate dehydrogenase,Escherichia coli (strain K12),M10038,P06149,DB00756; DB03147,2
BE0004653,30S ribosomal protein S7,Escherichia coli (strain K12),AF313449,P02359,DB00759; DB09093; DB12455; DB13092,4
BE0004651,30S ribosomal protein S3,Escherichia coli (strain K12),X01563,P0A7V3,DB00759; DB09093; DB12455,3
BE0004652,30S ribosomal protein S8,Escherichia coli (strain K12),X01563,P0A7W7,DB00759; DB09093; DB12455,3
BE0001105,Major prion protein,Humans,M13899,P04156,DB00759,1
BE0008391,Multidrug translocase MdfA,Escherichia coli,M13899,C9EH48,DB00759,1
BE0000047,Solute carrier family 12 member 5,Humans,AF208159,Q9H2X9,DB00761; DB00887,2
BE0000140,Solute carrier family 12 member 6,Humans,AF116242,Q9UHW9,DB00761,1
BE0000276,Solute carrier family 12 member 7,Humans,AF105365,Q9Y666,DB00761,1
BE0000601,Solute carrier family 12 member 4,Humans,U55054,Q9UP95,DB00761; DB00887,2
BE0000971,DNA topoisomerase 1,Humans,J03250,P11387,DB00762; DB01030; DB04690; DB04882; DB04967; DB05129; DB05482; DB05630; DB05806; DB06069; DB06159; DB07354; DB08159; DB11254,14
BE0000091,"DNA topoisomerase I, mitochondrial",Humans,AF349031,Q969P6,DB00762; DB01030,2
BE0000302,Beta-lactamase,Staphylococcus aureus,X04121,P00807,DB00766; DB01598; DB02642; DB04133; DB09324,5
BE0000968,Histamine H3 receptor,Humans,AF140538,Q9Y5N1,DB00768; DB05080; DB05381; DB06698; DB11642,5
BE0001090,Protein S100-A1,Humans,X58079,P23297,DB00768,1
BE0001206,Protein S100-A12,Humans,X97859,P80511,DB00768; DB01025,2
BE0001177,Protein S100-B,Humans,M59488,P04271,DB00768; DB01373; DB04464; DB05343; DB06941; DB07004; DB11093; DB11348; DB14481,9
BE0000885,Protein S100-A13,Humans,X99920,Q99584,DB00768; DB01025; DB01164; DB01373; DB11093; DB11348; DB14481,7
BE0003602,Protein S100-A2,Humans,M87068,P29034,DB00768; DB01373; DB01593; DB09130; DB14487; DB14533,6
BE0000368,Prostaglandin E2 receptor EP2 subtype,Humans,U19487,P43116,DB00770; DB00917; DB00929; DB08964; DB09211,5
BE0000743,50S ribosomal protein L10,Shigella flexneri,AE005674,P0A7J6,DB00778; DB01190; DB01211; DB01369; DB01627,5
BE0001002,Membrane primary amine oxidase,Humans,U39447,Q16853,DB00780; DB01275; DB04334,3
BE0003446,G-protein coupled estrogen receptor 1,Humans,BC011634,Q99527,DB00783; DB01645; DB05939; DB13952; DB13953; DB13954; DB13955; DB13956,8
BE0009014,ATP synthase subunit a,Humans,BC011634,P00846,DB00783; DB13952; DB13953; DB13954; DB13955; DB13956,6
BE0009015,Beclin-1,Humans,BC011634,Q14457,DB00783; DB13952; DB13953; DB13954; DB13955; DB13956,6
BE0000920,Interstitial collagenase,Humans,X54925,P03956,DB00786; DB07556; DB07926; DB08403; DB08482; DB08491,6
BE0000642,72 kDa type IV collagenase,Humans,J03210,P08253,DB00786; DB01197; DB01630; DB04866; DB05387; DB06423,6
BE0001116,Stromelysin-1,Humans,X05232,P08254,DB00786; DB01877; DB01996; DB02090; DB02350; DB02367; DB02449; DB02697; DB03033; DB03368; DB04140; DB04232; DB04416; DB07390; DB07986; DB07987; DB07988; DB08029; DB08030; DB08271; DB08507; DB08643,22
BE0003690,Matrilysin,Humans,X07819,P09237,DB00786; DB08170; DB08489; DB08493,4
BE0001182,Neutrophil collagenase,Humans,J05556,P22894,DB00786; DB02326; DB02953; DB03207; DB03622; DB03636; DB03880; DB06971; DB07397; DB07713; DB07772; DB07900; DB08028; DB08403; DB08476,15
BE0003689,Stromelysin-2,Humans,X07820,P09238,DB00786; DB08271,2
BE0003691,Stromelysin-3,Humans,X57766,P24347,DB00786; DB04318,2
BE0000966,Collagenase 3,Humans,X75308,P45452,DB00786; DB01996; DB02049; DB02071; DB02697; DB03033; DB04759; DB04760; DB04761; DB06423; DB07013; DB07827; DB08388; DB08490; DB08561,15
BE0003692,Matrix metalloproteinase-14,Humans,D26512,P50281,DB00786,1
BE0003693,Matrix metalloproteinase-15,Humans,Z48482,P51511,DB00786,1
BE0001637,Matrix metalloproteinase-16,Humans,AB009303,P51512,DB00786; DB03880,2
BE0003694,Matrix metalloproteinase-17,Humans,AB021225,Q9ULZ9,DB00786,1
BE0003695,Matrix metalloproteinase-19,Humans,Y08622,Q99542,DB00786,1
BE0003696,Matrix metalloproteinase-20,Humans,Y12779,O60882,DB00786; DB08271,2
BE0003697,Matrix metalloproteinase-21,Humans,AF331526,Q8N119,DB00786,1
BE0003698,Matrix metalloproteinase-23,Humans,AF056200,O75900,DB00786,1
BE0003699,Matrix metalloproteinase-24,Humans,AF131284,Q9Y5R2,DB00786,1
BE0003700,Matrix metalloproteinase-25,Humans,-,-,DB00786,1
BE0003701,Matrix metalloproteinase-26,Humans,AF230354,Q9NRE1,DB00786,1
BE0003702,Matrix metalloproteinase-27,Humans,AF195192,Q9H306,DB00786,1
BE0003703,Matrix metalloproteinase-28,Humans,AF315683,Q9H239,DB00786,1
BE0001403,Thymidine kinase,,X14112,P03176,DB00787; DB01004; DB01643; DB02324; DB02495; DB02500; DB02765; DB02921; DB03000; DB03280; DB03312; DB03804; DB04139; DB04485,14
BE0004038,Peptostreptococcal albumin-binding protein,Peptostreptococcus magnus,X77864,Q51911,DB00788; DB03600,2
BE0003559,"6-phosphogluconate dehydrogenase, decarboxylating",Humans,U30255,P52209,DB00789; DB00851; DB00920; DB02076; DB03962,5
BE0000069,"Acetyl-CoA acetyltransferase, mitochondrial",Humans,D90228,P24752,DB00795,1
BE0001893,Thromboxane-A synthase,Humans,M80647,P24557,DB00795; DB01207; DB03052; DB05505,4
BE0003997,Phospholipase A2,Humans,M21054,P04054,DB00795; DB02210; DB02448; DB02659; DB02795; DB02938; DB03565; DB03587; DB03633; DB04552; DB07657; DB07836,12
BE0001601,NH(3)-dependent NAD(+) synthetase,Bacillus subtilis (strain 168),M15811,P08164,DB00798; DB02596; DB04099,3
BE0001096,5'-nucleotidase,Humans,X55740,P21589,DB00806,1
BE0000681,RNA-directed RNA polymerase L,HPIV-2,X57559,P26676,DB00811; DB06408,2
BE0000282,RNA-directed RNA polymerase catalytic subunit,Influenza A virus (strain A/Beijing/11/1956 H1N1),M25932,P16502,DB00811; DB06408,2
BE0000457,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,Humans,M57736,P22413,DB00811; DB01143; DB06408; DB11077,4
BE0001261,Genome polyprotein,DENV-2,M19197,P12823,DB00811; DB01752,2
BE0000117,Prostacyclin synthase,Humans,D38145,Q16647,DB00812; DB01240; DB08675,3
BE0000799,DNA gyrase subunit B,Escherichia coli (strain K12),X04341,P0AES6,DB00817; DB03966; DB04395; DB05488,4
BE0000798,DNA topoisomerase 4 subunit A,Escherichia coli (strain K12),M58408,P0AFI2,DB00817; DB11943; DB12924,3
BE0003634,Carbonic anhydrase 14,Humans,AB025904,Q9ULX7,DB00819; DB00909; DB08846,3
BE0000880,Aquaporin-1,Humans,M77829,P29972,DB00819; DB02451; DB09338,3
BE0003558,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",Humans,AB036704,Q9HCR9,DB00820,1
BE0001186,Transient receptor potential cation channel subfamily M member 8,Humans,AY090109,Q7Z2W7,DB00825; DB01744; DB09061; DB11345; DB11755; DB14009; DB14011,7
BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,Y10601,O75762,DB00825; DB01744; DB09061; DB11345; DB11755; DB14009; DB14011; DB14050,8
BE0003416,Transient receptor potential cation channel subfamily V member 3,Humans,AJ487035,Q8NET8,DB00825; DB01744; DB09061; DB09086; DB11345; DB14009; DB14011,7
BE0000468,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Escherichia coli (strain K12),M92358,P0A749,DB00828,1
BE0001024,"Troponin C, slow skeletal and cardiac muscles",Humans,X07897,P63316,DB00831; DB00922; DB01023; DB01244; DB01373; DB01375; DB03944; DB04513,8
BE0004350,Protein S100-A4,Humans,M80563,P26447,DB00831; DB09130,2
BE0008983,Prostate-specific antigen,Humans,X03225,P07288,DB00834; DB04839,2
BE0000947,Pro-opiomelanocortin,Humans,M38297,P01189,DB00836; DB01497; DB01565,3
BE0008670,"Sulfonylurea receptor 1, Kir6.2",Humans,L78243,Q09428,DB00839; DB01016,2
BE0000620,Uncharacterized oxidoreductase CzcO-like,Geobacillus kaustophilus (strain HTA426),BA000043,Q5L2G3,DB00845,1
BE0004827,Cystine,Humans,-,-,DB00847,1
BE0001070,Somatostatin,Humans,J00306,P61278,DB00847,1
BE0002419,Neuropeptide Y receptor type 2,Humans,U36269,P49146,DB00847; DB05004; DB05045,3
BE0000896,"Alkaline phosphatase, placental-like",Humans,J03252,P10696,DB00848; DB01143,2
BE0004925,Acetylcholine receptor subunit alpha-type unc-38,Caenorhabditis elegans,J03252,Q23022,DB00848,1
BE0004926,Acetylcholine receptor subunit alpha-type unc-63,Caenorhabditis elegans,J03252,Q9N587,DB00848,1
BE0004927,Acetylcholine receptor subunit beta-type lev-1,Caenorhabditis elegans,J03252,Q27218,DB00848,1
BE0004928,Acetylcholine receptor subunit beta-type unc-29,Caenorhabditis elegans,J03252,P48181,DB00848,1
BE0000716,DNA polymerase alpha subunit B,Humans,L24559,Q14181,DB00851,1
BE0004878,"Nuclear factor of activated T-cells, cytoplasmic 1",Humans,J03019,O95644,DB00852,1
BE0004898,Nuclear factor kappa-light-chain-enhancer of activated B cells,Humans,-,-,DB00852; DB01041,2
BE0004924,activator protein 1,Humans,-,P18846,DB00852,1
BE0001029,Interleukin-2,Humans,J00264,P60568,DB00852; DB01327; DB02555; DB02581; DB03372; DB03453; DB03455; DB03957; DB04278; DB05299; DB05304; DB05676; DB06083; DB06584,14
BE0000050,Delta-aminolevulinic acid dehydratase,Humans,M13928,P13716,DB00855; DB02068; DB02239; DB02260; DB02272; DB02878; DB04560; DB04781,8
BE0004825,Copper,Humans,-,-,DB00859,1
BE0000120,Dihydropteroate synthase type-1,Mycobacterium fortuitum,X53635,Q49184,DB00891,1
BE0000629,Hemoglobin subunit beta,Humans,U01317,P68871,DB00893; DB01593; DB02126; DB06154; DB07427; DB07428; DB07645; DB08077; DB08262; DB08486; DB08632; DB09112; DB09130; DB09140; DB09147; DB09517; DB13995; DB14487; DB14533,19
BE0000399,Ferritin heavy chain,Humans,X00318,P02794,DB00893; DB01592; DB13995; DB14488; DB14489; DB14490; DB14491; DB14501,8
BE0000085,Ferritin light chain,Humans,M11147,P02792,DB00893; DB02285; DB09147; DB09517; DB13995,5
BE0000049,High affinity immunoglobulin epsilon receptor subunit gamma,Humans,M33195,P30273,DB00895,1
BE0001030,G protein-activated inward rectifier potassium channel 2,Humans,U24660,P48051,DB00898; DB01159; DB11633,3
BE0001114,Vascular cell adhesion protein 1,Humans,M30257,P19320,DB00898; DB01136; DB05399; DB11338,4
BE0002218,G protein-activated inward rectifier potassium channel 4,Humans,U39195,P48544,DB00898; DB01016,2
BE0004706,Equilibrative nucleoside transporter 2,Humans,AF016917,Q14542,DB00898,1
BE0005842,5-hydroxytryptamine receptor 3E,Humans,AF016917,A5X5Y0,DB00898,1
BE0005839,5-hydroxytryptamine receptor 3B,Humans,AF016917,O95264,DB00898; DB00988; DB08839,3
BE0005841,5-hydroxytryptamine receptor 3D,Humans,AF016917,Q70Z44,DB00898,1
BE0005840,5-hydroxytryptamine receptor 3C,Humans,AF016917,Q8WXA8,DB00898,1
BE0005108,Voltage-dependent calcium channel gamma-2 subunit,Humans,AF016917,Q9Y698,DB00898,1
BE0005190,G protein-activated inward rectifier potassium channel 3,Humans,AF016917,Q92806,DB00898; DB11633,2
BE0008999,Neural cell adhesion molecule L1,Humans,AF016917,P32004,DB00898,1
BE0009011,Lymphoid enhancer-binding factor 1,Humans,U58130,Q9UJU2,DB00903,1
BE0002375,Prostaglandin E2 receptor EP3 subtype,Humans,S69200,P43115,DB00905; DB00917; DB00929; DB08964; DB09211; DB11113,6
BE0000249,Sodium- and chloride-dependent GABA transporter 1,Humans,X54673,P30531,DB00906; DB08848,2
BE0000192,Sodium channel protein type 11 subunit alpha,Humans,AF188679,Q9UI33,DB00907; DB00909,2
BE0003636,Sodium channel subunit beta-2,Humans,AF007783,O60939,DB00909,1
BE0003637,Sodium channel subunit beta-3,Humans,AJ243396,Q9NY72,DB00909,1
BE0003638,Sodium channel subunit beta-4,Humans,AY149967,Q8IWT1,DB00909,1
BE0003626,"Carbonic anhydrase 5A, mitochondrial",Humans,L19297,P35218,DB00909; DB01194; DB03385; DB08846,4
BE0003627,"Carbonic anhydrase 5B, mitochondrial",Humans,AB021660,Q9Y2D0,DB00909; DB08846,2
BE0003628,Carbonic anhydrase 6,Humans,AB021660,P23280,DB00909; DB06795; DB08846,3
BE0003630,Carbonic anhydrase-related protein,Humans,L04656,P35219,DB00909,1
BE0003631,Carbonic anhydrase-related protein 10,Humans,AB036836,Q9NS85,DB00909,1
BE0003632,Carbonic anhydrase-related protein 11,Humans,AF067662,O75493,DB00909,1
BE0003633,Carbonic anhydrase 13,Humans,AK095314,Q8N1Q1,DB00909; DB07115,2
BE0002441,ATP-sensitive inward rectifier potassium channel 8,Humans,D50312,Q15842,DB00914; DB00922; DB01154; DB01251; DB01289,5
BE0004435,Oxygen-insensitive NADPH nitroreductase,Helicobacter pylori (strain ATCC 700392 / 26695),-,O25608,DB00916,1
BE0000564,Iron hydrogenase 1,Clostridium pasteurianum,M81737,P29166,DB00916,1
BE0000875,Lanosterol 14-alpha demethylase,Humans,U23942,Q16850,DB00916; DB01007; DB01045; DB01167; DB05667; DB07705,6
BE0003522,Prostaglandin E2 receptor EP4 subtype,Humans,BC113523,P35408,DB00917; DB00929; DB09211; DB11113; DB12836,5
BE0002378,Nociceptin receptor,Humans,X77130,P41146,DB00921; DB01497; DB05492,3
BE0003688,Penicillin-binding protein 2,Bacteroides fragilis,AP006841,Q70KI2,DB00923; DB01326,2
BE0000892,DNA (cytosine-5)-methyltransferase 1,Humans,X63692,P26358,DB00928; DB01035; DB01099; DB01262; DB05668; DB12116,6
BE0004907,5'-AMP-activated protein kinase,Humans,AB022017,Q13131,DB00945; DB12010,2
BE0009667,Nuclear factor kappa b beta subunit,Humans,-,-,DB00945,1
BE0003380,Cellular tumor antigen p53,Humans,X02469,P04637,DB00945; DB01593; DB03347; DB05404; DB08363; DB14487; DB14533,7
BE0004876,Ribosomal protein S6 kinase alpha-3,Humans,M19645,P51812,DB00945; DB12010,2
BE0003469,NF-kappa-B inhibitor alpha,Humans,BC004983,P25963,DB00945; DB05983; DB06543,3
BE0004952,Tumor necrosis factor-inducible gene 6 protein,Humans,BC004983,P98066,DB00945; DB08818,2
BE0000444,Caspase-1,Humans,X65019,P29466,DB00945; DB01017; DB04875; DB05301; DB05408; DB05507; DB07733; DB07744; DB07916,9
BE0001162,Caspase-3,Humans,U13737,P42574,DB00945; DB01017; DB03124; DB05408; DB06862; DB07696; DB08213; DB08229; DB08251; DB08497; DB08498; DB08499; DB13751,13
BE0009668,Extracellular signal-regulated kinase (ERK),,-,-,DB00945,1
BE0001027,G1/S-specific cyclin-D1,Humans,X59798,P24385,DB00945; DB01169; DB11718,3
BE0004689,Myc proto-oncogene protein,Humans,X59798,P01106,DB00945; DB08813,2
BE0009669,Cyclin A,,-,-,DB00945,1
BE0002887,Cytochrome P450 2C8,Humans,M17397,P10632,DB00951; DB03796; DB08607,3
BE0002433,Cytochrome P450 1A2,Humans,Z00036,P05177,DB00951; DB07453; DB11994,3
BE0003536,Cytochrome P450 2C19,Humans,M61854,P33261,DB00951; DB12319,2
BE0001944,Dihydrofolate reductase,Mycobacterium tuberculosis,M61854,P9WNX1,DB00951; DB04007,2
BE0004951,DNA topoisomerase 2,Humans,J04088,P11388,DB00970,1
BE0000105,Sterol O-acyltransferase 1,Humans,L21934,P35610,DB00973; DB01094,2
BE0000802,Niemann-Pick C1-like protein 1,Humans,AF192522,Q9UHC9,DB00973,1
BE0001078,Aminopeptidase N,Humans,X13276,P15144,DB00973; DB06196,2
BE0004812,Manganese cation,Humans,-,-,DB00974; DB01422; DB14600,3
BE0000631,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Humans,AB020593,Q9Y233,DB00975; DB01113; DB08383; DB08384; DB08386; DB08387; DB08389; DB08391; DB08811; DB08814,10
BE0009008,Calcipressin-1,Humans,L20965,P53805,DB00975,1
BE0000515,Melatonin receptor type 1A,Humans,U14108,P48039,DB00980; DB01065; DB02709; DB06594; DB09071,5
BE0000327,Melatonin receptor type 1B,Humans,U25341,P49286,DB00980; DB01065; DB02709; DB06594; DB09071,5
BE0000113,DNA polymerase beta,Humans,L11607,P06746,DB00987; DB01592; DB03222; DB07479; DB14488; DB14489; DB14490; DB14491; DB14501,9
BE0002390,Superoxide dismutase [Cu-Zn],Humans,L44139,P00441,DB00988; DB01064; DB01593; DB01629; DB03382; DB05025; DB14487; DB14533,8
BE0000077,Hypoxanthine-guanine phosphoribosyltransferase,Humans,M31642,P00492,DB00993; DB01033; DB01632; DB02309; DB03153; DB04356,6
BE0001109,Ras-related C3 botulinum toxin substrate 1,Humans,M29870,P63000,DB00993; DB04315,2
BE0000907,"Peroxiredoxin-5, mitochondrial",Humans,AJ249483,P30044,DB00995; DB03608; DB03793,3
BE0005819,Nucleolar and coiled-body phosphoprotein 1,Humans,J04088,Q14978,DB00997,1
BE0001191,Protein S100-P,Humans,X65614,P25815,DB01003,1
BE0003552,C-X-C chemokine receptor type 1,Humans,L19591,P25024,DB01009,1
BE0001246,Camphor 5-monooxygenase,Pseudomonas putida,M12546,P00183,DB01011; DB01663; DB01703; DB01744; DB01826; DB02125; DB02617; DB02817; DB02851; DB03031; DB03540; DB03627; DB03836; DB04032; DB04501,15
BE0000124,Bifunctional protein FolC,Escherichia coli (strain K12),M32445,P08192,DB01015; DB02437; DB03830,3
BE0004923,Mitochondrial ATP-sensitive potassium channel,Humans,D50582,Q14654,DB01016,1
BE0001051,Interleukin-1 beta,Humans,K02770,P01584,DB01017; DB05133; DB05260; DB05412; DB05442; DB05470; DB05507; DB05767; DB06168; DB06372; DB10772; DB11967; DB12119; DB12140,14
BE0001009,Cytochrome c,Humans,M22877,P99999,DB01017; DB02110; DB03317; DB03366; DB03934; DB03977; DB04249; DB11638,8
BE0003566,"Troponin C, skeletal muscle",Humans,X07898,P02585,DB01023; DB01373; DB04682,3
BE0000125,Interleukin-3,Humans,M14743,P08700,DB01025; DB01593; DB09221; DB14487; DB14533,5
BE0004884,17-hydroxylase,Humans,-,-,DB01026,1
